Date,Open,High,Low,Close,Adj Close,Volume
2018-01-22,null,null,null,null,null,null
2018-01-23,7700.000000,7755.000000,7695.000000,7740.000000,7378.228027,6031300
2018-01-24,7690.000000,7723.000000,7666.000000,7673.000000,7314.359863,5893500
2018-01-25,7580.000000,7621.000000,7549.000000,7594.000000,7239.052246,5046000
2018-01-26,7624.000000,7656.000000,7605.000000,7608.000000,7252.397949,5372100
2018-01-29,7560.000000,7687.000000,7547.000000,7643.000000,7285.762207,5170600
2018-01-30,7674.000000,7722.000000,7599.000000,7629.000000,7272.416504,7712900
2018-01-31,7599.000000,7633.000000,7455.000000,7480.000000,7130.380859,8239800
2018-02-01,7520.000000,7627.000000,7500.000000,7618.000000,7261.930664,6382600
2018-02-02,7562.000000,7652.000000,7526.000000,7626.000000,7269.557129,6804100
2018-02-05,7526.000000,7575.000000,7501.000000,7501.000000,7150.399414,8301800
2018-02-06,7225.000000,7310.000000,7125.000000,7286.000000,6945.448730,12388800
2018-02-07,7600.000000,7704.000000,7350.000000,7372.000000,7027.428711,12986500
2018-02-08,7455.000000,7596.000000,7451.000000,7551.000000,7198.062500,8289000
2018-02-09,7333.000000,7478.000000,7310.000000,7465.000000,7116.082031,9426800
2018-02-12,7465.000000,7465.000000,7465.000000,7465.000000,7116.082031,0
2018-02-13,7480.000000,7490.000000,7250.000000,7276.000000,6935.916016,10105600
2018-02-14,7282.000000,7286.000000,7080.000000,7122.000000,6789.113770,10693500
2018-02-15,7194.000000,7237.000000,7121.000000,7142.000000,6808.179199,6726200
2018-02-16,7193.000000,7320.000000,7160.000000,7208.000000,6871.094238,7113300
2018-02-19,7254.000000,7380.000000,7250.000000,7379.000000,7034.101563,5301700
2018-02-20,7345.000000,7346.000000,7276.000000,7291.000000,6950.214844,5913200
2018-02-21,7347.000000,7360.000000,7270.000000,7300.000000,6958.793945,5460400
2018-02-22,7250.000000,7271.000000,7217.000000,7235.000000,6896.832031,4976300
2018-02-23,7269.000000,7294.000000,7236.000000,7283.000000,6942.588867,3156200
2018-02-26,7317.000000,7359.000000,7300.000000,7323.000000,6980.719238,3301700
2018-02-27,7369.000000,7411.000000,7350.000000,7379.000000,7034.101563,3950100
2018-02-28,7348.000000,7379.000000,7235.000000,7235.000000,6896.832031,5709300
2018-03-01,7197.000000,7198.000000,7076.000000,7084.000000,6752.890625,7207400
2018-03-02,6960.000000,6977.000000,6886.000000,6916.000000,6592.742188,8015200
2018-03-05,6887.000000,6904.000000,6793.000000,6814.000000,6495.509766,7102600
2018-03-06,6930.000000,6993.000000,6881.000000,6882.000000,6560.332031,5232100
2018-03-07,6806.000000,6911.000000,6767.000000,6797.000000,6479.304688,6565800
2018-03-08,6859.000000,6862.000000,6791.000000,6815.000000,6496.462891,4010000
2018-03-09,6900.000000,6953.000000,6772.000000,6791.000000,6473.584961,8114800
2018-03-12,6930.000000,6969.000000,6902.000000,6958.000000,6632.779297,5203200
2018-03-13,6901.000000,6972.000000,6869.000000,6969.000000,6643.265137,4562500
2018-03-14,6920.000000,6977.000000,6917.000000,6939.000000,6614.667480,4127200
2018-03-15,6902.000000,6960.000000,6897.000000,6931.000000,6607.041016,4006200
2018-03-16,6950.000000,6950.000000,6883.000000,6884.000000,6562.237793,6079600
2018-03-19,6870.000000,6922.000000,6817.000000,6827.000000,6507.902344,3605600
2018-03-20,6800.000000,6857.000000,6765.000000,6853.000000,6532.687012,4289500
2018-03-21,6853.000000,6853.000000,6853.000000,6853.000000,6532.687012,0
2018-03-22,6809.000000,6894.000000,6805.000000,6846.000000,6526.014648,4697400
2018-03-23,6700.000000,6711.000000,6586.000000,6603.000000,6294.372559,8729400
2018-03-26,6576.000000,6643.000000,6531.000000,6642.000000,6331.549316,6361000
2018-03-27,6722.000000,6893.000000,6706.000000,6891.000000,6568.911133,7890200
2018-03-28,6727.000000,6862.000000,6684.000000,6862.000000,6657.195313,7136500
2018-03-29,6939.000000,6945.000000,6763.000000,6842.000000,6745.931641,6205100
2018-03-30,6876.000000,6892.000000,6791.000000,6825.000000,6729.169922,4744500
2018-04-02,6833.000000,6870.000000,6779.000000,6779.000000,6683.815918,2966000
2018-04-03,6705.000000,6751.000000,6687.000000,6730.000000,6635.503906,4826000
2018-04-04,6750.000000,6770.000000,6704.000000,6739.000000,6644.377441,5303100
2018-04-05,6785.000000,6809.000000,6737.000000,6750.000000,6655.223145,5784700
2018-04-06,6765.000000,6817.000000,6725.000000,6728.000000,6633.532227,4857900
2018-04-09,6720.000000,6762.000000,6693.000000,6741.000000,6646.349609,3798600
2018-04-10,6746.000000,6908.000000,6709.000000,6838.000000,6741.987793,6951200
2018-04-11,6890.000000,6914.000000,6845.000000,6845.000000,6748.889160,3609100
2018-04-12,6834.000000,6886.000000,6740.000000,6873.000000,6776.496094,4390000
2018-04-13,6931.000000,6962.000000,6903.000000,6910.000000,6812.976563,4553800
2018-04-16,6917.000000,6941.000000,6885.000000,6936.000000,6838.611816,3065900
2018-04-17,6896.000000,6939.000000,6882.000000,6892.000000,6795.229492,3297200
2018-04-18,6912.000000,6975.000000,6896.000000,6937.000000,6839.597656,3893400
2018-04-19,6980.000000,7008.000000,6923.000000,6923.000000,6825.793945,3938900
2018-04-20,6931.000000,6984.000000,6915.000000,6957.000000,6859.316895,3310300
2018-04-23,6995.000000,7008.000000,6960.000000,6970.000000,6872.134277,2607900
2018-04-24,7039.000000,7115.000000,7035.000000,7110.000000,7010.168457,4631400
2018-04-25,7090.000000,7170.000000,7054.000000,7168.000000,7067.354004,4575700
2018-04-26,7195.000000,7243.000000,7156.000000,7169.000000,7068.339844,4506800
2018-04-27,7220.000000,7241.000000,7158.000000,7181.000000,7080.171387,4591900
2018-04-30,7181.000000,7181.000000,7181.000000,7181.000000,7080.171387,0
2018-05-01,7181.000000,7218.000000,7156.000000,7195.000000,7093.975098,3363500
2018-05-02,7201.000000,7205.000000,7138.000000,7165.000000,7064.395996,3143000
2018-05-03,7165.000000,7165.000000,7165.000000,7165.000000,7064.395996,0
2018-05-04,7165.000000,7165.000000,7165.000000,7165.000000,7064.395996,0
2018-05-07,7197.000000,7209.000000,7145.000000,7201.000000,7099.890625,3132300
2018-05-08,7189.000000,7209.000000,7120.000000,7155.000000,7054.536621,4215700
2018-05-09,7120.000000,7426.000000,7081.000000,7424.000000,7319.759766,16844400
2018-05-10,7490.000000,7609.000000,7486.000000,7592.000000,7485.400879,14684300
2018-05-11,7592.000000,7686.000000,7520.000000,7543.000000,7437.088867,7947100
2018-05-14,7492.000000,7581.000000,7435.000000,7560.000000,7453.850098,5679700
2018-05-15,7589.000000,7600.000000,7480.000000,7514.000000,7408.496094,5821000
2018-05-16,7500.000000,7608.000000,7494.000000,7551.000000,7444.976563,5838500
2018-05-17,7597.000000,7619.000000,7555.000000,7555.000000,7448.920410,4343500
2018-05-18,7589.000000,7600.000000,7542.000000,7571.000000,7464.695313,3993500
2018-05-21,7600.000000,7626.000000,7555.000000,7562.000000,7455.821777,5037100
2018-05-22,7563.000000,7578.000000,7508.000000,7527.000000,7421.313477,4023100
2018-05-23,7555.000000,7571.000000,7427.000000,7435.000000,7330.604980,6625200
2018-05-24,7371.000000,7379.000000,7190.000000,7208.000000,7106.792480,8562700
2018-05-25,7158.000000,7198.000000,7106.000000,7115.000000,7015.098145,6081700
2018-05-28,7115.000000,7138.000000,7015.000000,7052.000000,6952.982910,5135100
2018-05-29,7021.000000,7048.000000,6976.000000,6976.000000,6878.049805,5250000
2018-05-30,6856.000000,6886.000000,6825.000000,6841.000000,6744.945313,8857000
2018-05-31,6920.000000,6994.000000,6913.000000,6921.000000,6823.822266,34476900
2018-06-01,6950.000000,7166.000000,6941.000000,7122.000000,7022.000000,12928000
2018-06-04,7199.000000,7410.000000,7192.000000,7401.000000,7297.082520,10315300
2018-06-05,7401.000000,7408.000000,7322.000000,7345.000000,7241.868652,7521500
2018-06-06,7371.000000,7478.000000,7371.000000,7474.000000,7369.057617,7765600
2018-06-07,7530.000000,7615.000000,7505.000000,7527.000000,7421.313477,11112900
2018-06-08,7473.000000,7544.000000,7460.000000,7480.000000,7374.973145,9000600
2018-06-11,7477.000000,7516.000000,7431.000000,7492.000000,7386.804688,5477100
2018-06-12,7526.000000,7529.000000,7395.000000,7397.000000,7293.138672,6780100
2018-06-13,7459.000000,7524.000000,7453.000000,7496.000000,7390.748535,6062700
2018-06-14,7443.000000,7503.000000,7420.000000,7429.000000,7324.689453,5995600
2018-06-15,7510.000000,7568.000000,7505.000000,7562.000000,7455.821777,10035000
2018-06-18,7525.000000,7606.000000,7505.000000,7530.000000,7424.270996,7387600
2018-06-19,7500.000000,7588.000000,7461.000000,7470.000000,7365.113770,8106100
2018-06-20,7497.000000,7518.000000,7391.000000,7448.000000,7343.422363,7581700
2018-06-21,7446.000000,7478.000000,7395.000000,7396.000000,7292.152832,5748400
2018-06-22,7271.000000,7298.000000,7156.000000,7199.000000,7097.918945,10416200
2018-06-25,7230.000000,7240.000000,7091.000000,7091.000000,6991.435059,5529800
2018-06-26,7050.000000,7110.000000,6993.000000,7081.000000,6981.575684,5388100
2018-06-27,7120.000000,7124.000000,7004.000000,7039.000000,6940.165527,5324700
2018-06-28,7098.000000,7128.000000,7062.000000,7116.000000,7016.083984,6049300
2018-06-29,7130.000000,7197.000000,7063.000000,7170.000000,7069.326172,7184000
2018-07-02,7150.000000,7210.000000,7057.000000,7068.000000,6968.758301,7850000
2018-07-03,7103.000000,7154.000000,7023.000000,7075.000000,6975.659668,6783900
2018-07-04,7059.000000,7145.000000,7037.000000,7098.000000,6998.336914,5241100
2018-07-05,7123.000000,7164.000000,7055.000000,7086.000000,6986.505371,6147100
2018-07-06,7145.000000,7226.000000,7130.000000,7162.000000,7061.438477,7129200
2018-07-09,7196.000000,7243.000000,7174.000000,7210.000000,7108.764160,5416500
2018-07-10,7221.000000,7255.000000,7151.000000,7151.000000,7050.592773,7462200
2018-07-11,7113.000000,7183.000000,7057.000000,7132.000000,7031.859375,5667000
2018-07-12,7157.000000,7266.000000,7150.000000,7234.000000,7132.427246,6240800
2018-07-13,7274.000000,7299.000000,7220.000000,7278.000000,7175.809570,6268000
2018-07-16,7278.000000,7278.000000,7278.000000,7278.000000,7175.809570,0
2018-07-17,7273.000000,7452.000000,7267.000000,7373.000000,7269.475586,6244100
2018-07-18,7476.000000,7526.000000,7445.000000,7473.000000,7368.071777,5537900
2018-07-19,7454.000000,7503.000000,7419.000000,7457.000000,7352.296387,5644200
2018-07-20,7450.000000,7510.000000,7406.000000,7440.000000,7335.534668,5803300
2018-07-23,7332.000000,7385.000000,7308.000000,7311.000000,7208.346191,5421100
2018-07-24,7374.000000,7405.000000,7346.000000,7365.000000,7261.587891,4232600
2018-07-25,7364.000000,7388.000000,7319.000000,7323.000000,7220.177734,4682800
2018-07-26,7450.000000,7470.000000,7384.000000,7384.000000,7280.321289,6178700
2018-07-27,7400.000000,7465.000000,7385.000000,7456.000000,7351.310059,4362200
2018-07-30,7433.000000,7499.000000,7432.000000,7493.000000,7387.790527,3873100
2018-07-31,7495.000000,7523.000000,7305.000000,7305.000000,7202.430664,8975400
2018-08-01,7422.000000,7428.000000,7363.000000,7399.000000,7295.110352,5801000
2018-08-02,7379.000000,7383.000000,7251.000000,7282.000000,7179.753418,6190300
2018-08-03,7310.000000,7410.000000,7200.000000,7220.000000,7118.624023,9080300
